RICBX,-3.52804,-4.44725,2.30657
RICAX,-3.57921,-4.46321,2.30608
RFGTX,-0.309837,-3.8835,2.30525
AAHTX,-0.540958,-4.02685,2.30525
MCNKX,3.22951,3.81331,2.30424
CICBX,-3.60988,-4.47511,2.30231
FBHTX,-0.386399,-3.94933,2.30159
FAVBX,-5.10717,-5.70099,2.3013
REGTX,-0.3861,-3.94639,2.29976
RCITX,-0.875099,-4.15385,2.29885
FZAAX,-0.301599,-2.81013,2.29697
AMCFX,-0.180713,-4.75176,2.29568
TRSGX,-0.538615,-4.25348,2.29131
FAIOX,-0.375154,-2.86715,2.28851
REHTX,-0.384025,-3.92593,2.28707
OIDAX,0.434153,-6.08931,2.28445
TRRLX,-0.621762,-4.86705,2.28283
FAITX,-0.633413,-4.12529,2.28199
RAFFX,-0.145946,-4.73006,2.28193
FOPIX,9.50976,-3.56604,2.27442
CAFFX,-0.290371,-4.7857,2.27392
TRTFX,-0.734355,-4.88248,2.27369
FAVCX,-5.04663,-5.64951,2.27256
RCMTX,-0.904977,-4.1875,2.26818
AMCPX,-0.363322,-4.83924,2.26716
ITRIX,4.36213,0.0918177,2.26474
FSIDX,-2.60295,-1.9379,2.26457
PRWCX,4.20871,0.0403632,2.25431
RBEMX,-0.771704,-4.16149,2.25315
RFFTX,-0.31348,-3.78215,2.2508
RCHTX,-0.934579,-4.21687,2.2508
VWENX,-0.542371,-1.25048,2.24632
AMPFX,-0.438844,-4.87566,2.24593
PACLX,3.94118,-0.0669299,2.24563
RAFEX,-0.402745,-4.84011,2.24509
REFTX,-0.39032,-3.77074,2.24359
FCPAX,2.31244,-3.87237,2.24245
OIDNX,0.219619,-6.23288,2.24048
FAUTX,-0.622084,-3.98197,2.24
RDGTX,-0.622084,-3.98197,2.24
MFNKX,2.90192,3.66228,2.23969
AAGTX,-0.621118,-3.97599,2.23642
MAMTX,2.97108,3.83007,2.23637
MCCPX,-0.899993,-1.21864,2.23597
FIATX,2.09205,-3.93701,2.23464
RBHHX,-0.773994,-4.18535,2.23285
FBGTX,-0.3885,-3.89805,2.23285
FOPAX,9.1317,-3.66945,2.22559
VWELX,-0.615239,-1.29335,2.22043
EMIYX,-6.74916,-12.5527,2.21948
EMVIX,-6.62921,-12.4341,2.21402
RGWBX,-0.202429,-5.73614,2.21147
CGPCX,-0.202429,-5.73614,2.21147
GWPCX,-0.135044,-5.67602,2.21147
FCDIX,-0.647338,-6.66069,2.21025
CAFAX,-0.476604,-4.88092,2.20938
VTMFX,1.5997,0.23135,2.20868
CGPBX,-0.26936,-5.72884,2.20842
RGWAX,-0.201884,-5.72155,2.20538
GWPBX,-0.201748,-5.71792,2.20386
FAIGX,-0.876627,-3.0867,2.2023
RBHEX,-0.870253,-4.27807,2.20228
MEMTX,2.77251,3.6487,2.20216
FASDX,-2.79416,-2.01053,2.19742
TRRZX,-1.12931,-5.08414,2.19407
FABLX,-0.681329,-2.9919,2.19374
MHE,-2.88851,1.43571,2.19004
BBJTX,-1.21873,-4.28838,2.18978
ITCSX,4.106,-0.0180342,2.18921
TRRYX,-0.824833,-4.97322,2.18361
RDFTX,-0.628931,-3.87833,2.1827
AAFTX,-0.627943,-3.87244,2.17918
CAFEX,-0.710339,-5.01551,2.17692
FBFTX,-0.392773,-3.79363,2.17566
RCKTX,-0.9375,-4.15722,2.17566
PARFX,-0.972313,-5.039,2.17509
CCHTX,-1.3986,-4.37076,2.17391
TRRNX,-0.748908,-4.96476,2.17024
TRTGX,-1.04011,-5.07928,2.16885
FVLIX,-2.68005,-5.21681,2.16731
RAFCX,-0.707064,-4.99357,2.16698
ITCTX,3.9368,-0.134376,2.16622
FVLAX,-2.89863,-5.33197,2.16589
TRFFX,-0.769189,-4.90725,2.16506
FOPTX,8.88413,-3.77347,2.16476
RBEKX,-0.855365,-4.20736,2.16346
TAIAX,0.742889,-0.255575,2.16306
TAIFX,0.775413,-0.247197,2.16306
TXIFX,0.937271,-0.188999,2.16126
MDNJX,2.18634,3.85061,2.16089
TCWCX,-13.1217,-17.7198,2.15843
RAMTX,-1.36719,-4.4164,2.15779
RAEBX,-0.693036,-5.02285,2.15544
RBITX,-1.28102,-4.4186,2.1541
TRRDX,-0.75138,-4.92649,2.15388
MANJX,2.26173,3.845,2.15384
TRRMX,-0.743152,-4.92911,2.15374
RBMTX,-1.30039,-4.34783,2.15343
ITRAX,3.77453,-0.175741,2.14661
FEYIX,-1.54294,-5.69578,2.14296
CCJTX,-1.35659,-4.38322,2.14047
CCITX,-1.35135,-4.39137,2.13992
MDMTX,2.80019,3.70334,2.13866
MSNJX,2.16891,3.79767,2.13529
PARLX,-0.947098,-5.00714,2.13426
PARDX,-1.00543,-5.04358,2.13384
MENJX,2.16719,3.79417,2.13334
MXEQX,-8.97514,-8.01734,2.13271
FCPCX,1.66793,-4.14582,2.13252
BBITX,-1.18859,-4.29777,2.1294
FTSDX,-3.04619,-2.13434,2.12909
FCDAX,-0.905753,-6.78455,2.12516
MHD,4.54236,7.83808,2.12452
FCPBX,1.58491,-4.19929,2.12443
TRFOX,-0.719961,-4.78066,2.12422
RRTVX,-1.2032,-5.08604,2.12356
MAYHX,4.66343,4.51068,2.12327
OIDCX,-0.221729,-6.44491,2.118
TRRKX,-0.756314,-4.97567,2.11753
RRTFX,-1.20456,-5.15063,2.11695
OIDBX,-0.221566,-6.44044,2.1164
RBHTX,-1.25687,-4.3379,2.1121
MACMX,4.28001,3.51293,2.1108
PAROX,-0.973651,-4.98921,2.10888
RAHTX,-1.40845,-4.40061,2.10697
EMIRX,-7.20721,-12.7119,2.10657
FAMRX,-1.56651,-5.70382,2.10453
EMIAX,-7.08661,-12.685,2.10136
FIFFX,-1.51029,-5.6172,2.10053
FAQTX,-0.706991,-3.95137,2.10016
CCGTX,-1.32709,-4.31491,2.10016
VTMSX,-1.83545,-6.24788,2.10016
FDKQX,-1.56852,-5.71152,2.09644
CMGIX,6.3467,-6.39396,2.09537
VTSIX,-1.79661,-6.24085,2.09533
FHFIX,-1.60432,-5.63973,2.09472
MDCMX,4.18728,3.47099,2.09434
MXTQX,-9.22534,-8.14732,2.09424
LIVKX,-1.68964,-4.3628,2.0938
FITHX,-1.54273,-5.64636,2.09003
BBHTX,-1.31885,-4.43276,2.08668
MDYHX,4.40629,4.39731,2.0846
MBCPX,-1.2441,-1.37104,2.08426
PAFTX,-1.03097,-5.08572,2.08406
MCNJX,1.81918,3.6369,2.07964
AMPCX,-1.15217,-5.20345,2.07945
FFFLX,-1.7741,-5.74294,2.07305
RAFBX,-1.09016,-5.16599,2.07237
FABCX,-1.35434,-3.29194,2.07196
RAFAX,-1.12738,-5.19994,2.07155
MECMX,4.07266,3.41514,2.07132
RAITX,-1.44,-4.42203,2.07125
FCSDX,-3.5465,-2.39911,2.0709
MCYHX,3.71557,4.18256,2.06725
LIHKX,-1.73169,-4.36257,2.06718
MFMTX,2.02966,3.40801,2.06569
TRRJX,-0.753802,-4.64581,2.0643
RRTDX,-1.22113,-5.15623,2.06285
FFFPX,-1.5176,-5.62103,2.05882
FFFZX,-1.72644,-5.70136,2.05681
AMPBX,-1.13992,-5.18159,2.05198
ODVIX,-13.4023,-13.7978,2.05009
FVLTX,-3.13096,-5.44286,2.04621
FFFIX,-1.56398,-5.67057,2.04479
PRIGX,-2.09328,-6.70867,2.04479
PAOFX,-0.984303,-4.88189,2.04045
RAKTX,-1.41732,-4.42748,2.03749
RBKTX,-1.33964,-4.35447,2.03749
RCFTX,-0.948617,-4.05819,2.03583
FBSDX,-3.56464,-2.43595,2.03193
FCDTX,-1.26568,-6.96114,2.02832
FOPCX,8.33683,-4.04242,2.02823
VNJUX,2.20581,3.85534,2.02784
CAFBX,-1.26711,-5.25651,2.0254
RBEFX,-0.943396,-4.10959,2.02429
CAFCX,-1.22568,-5.25038,2.02293
FATHX,-1.77198,-5.75486,2.02265
VNJTX,2.12062,3.82037,2.01928
FHFTX,-1.99095,-5.84251,2.01835
ODVYX,-13.5757,-13.8721,2.01812
BBGTX,-1.40187,-4.38066,2.0145
RFETX,-0.314713,-3.35622,2.01288
FHFAX,-1.84117,-5.74324,2.01097
LIVIX,-1.81735,-4.4578,2.01005
FEYAX,-1.87058,-5.85582,2.00953
REETX,-0.39185,-3.41945,2.00642
FAOIX,3.1285,-6.85455,2.00595
MCCMX,3.69109,3.24452,2.00389
FOPBX,8.34598,-4.09671,2
VRTGX,-1.21686,-9.20022,1.99862
RPTFX,-0.677526,-4.51688,1.99722
FDKPX,-1.89712,-5.81959,1.9958
EMVCX,-7.67494,-12.886,1.99501
FDTTX,-4.21798,-7.4637,1.98742
LIHAX,-1.95678,-4.53459,1.98447
FFFQX,-2.03467,-5.86081,1.98413
FAISX,-1.47433,-3.38662,1.98368
LIHIX,-1.77428,-4.38308,1.98105
BIT,0.573507,-1.53043,1.98039
RAFTX,-1.43541,-4.26026,1.9802
RBFTX,-1.3535,-4.25039,1.97531
FAOAX,2.81899,-6.97761,1.97378
CMGSX,5.84524,-6.56987,1.9737
FALIX,-4.55103,-7.41765,1.97183
FFFTX,-1.985,-5.82348,1.97044
FTFFX,-2.00497,-5.87413,1.9697
BMGAX,5.92477,-6.59122,1.96967
FDEIX,-4.10819,-7.44355,1.96897
FCDCX,-1.69545,-7.12109,1.96671
FAFFX,-1.79669,-5.78801,1.96226
CCFTX,-1.42068,-4.29119,1.95918
LIPAX,-2.00333,-4.53942,1.95911
BMRRX,5.73514,-6.69256,1.95888
FVLBX,-3.59425,-5.69512,1.95791
FCDBX,-1.68548,-7.12296,1.95743
ODMAX,-13.7756,-13.9948,1.95661
FTTHX,-2.06542,-5.86907,1.95599
BBFTX,-1.41844,-4.28462,1.95599
LIPIX,-1.82345,-4.46551,1.95578
LIPKX,-1.78382,-4.4571,1.95578
PARKX,-1.05955,-4.8429,1.9498
FBNRX,-3.49745,-4.37907,1.94562
FAETX,-0.631912,-3.52761,1.94489
FEYTX,-2.13865,-5.96272,1.94414
VSMVX,-7.16954,-8.17861,1.94385
FDETX,-3.95313,-7.37186,1.93888
MFCMX,3.33977,3.07767,1.93821
FBETX,-0.394322,-3.44037,1.93705
ODVNX,-13.96,-14.0611,1.93446
FAERX,2.61187,-7.06182,1.93361
LIVAX,-1.97838,-4.5967,1.92791
FVLCX,-3.62828,-5.69508,1.92425
TAICX,-0.0440216,-0.587301,1.92147
LIKKX,-1.71383,-4.21468,1.91471
MFNJX,1.36135,3.46961,1.91426
PAFFX,-0.939604,-4.69189,1.91363
LIKIX,-1.67157,-4.15011,1.91304
RRTPX,-1.24708,-4.8896,1.91253
TXABX,-0.0134484,-0.587265,1.91189
FBFFX,-2.46262,-6.06061,1.91131
FALAX,-4.79203,-7.53841,1.91073
TGBAX,-3.61777,-4.44442,1.9105
FEYCX,-2.58575,-6.14187,1.90834
FDKSX,-2.52125,-6.1284,1.90074
FFFYX,-2.44559,-6.08295,1.9
FCTHX,-2.488,-6.08828,1.89926
FFFWX,-2.54923,-6.06618,1.89432
FDKTX,-2.08579,-5.92233,1.89274
RNWGX,-6.14233,-9.25222,1.89063
FBTHX,-2.47745,-6.06061,1.88989
RNWFX,-6.16707,-9.26997,1.88718
FEYBX,-2.55154,-6.17138,1.87793
FFFKX,-2.48434,-6.102,1.87747
RCETX,-0.951626,-3.62654,1.87602
NFFFX,-6.22772,-9.30696,1.87488
RBEEX,-0.947119,-3.68381,1.86688
FEUIX,1.35493,-8.06809,1.86424
MAILX,-4.05837,-9.14811,1.86219
RDETX,-0.631413,-3.5249,1.86084
AAETX,-0.630418,-3.51951,1.85784
BMGBX,5.18393,-6.90343,1.85588
FCFFX,-2.54967,-6.09929,1.84615
FHFCX,-2.52171,-6.09653,1.83655
FEFIX,-1.36821,-5.19573,1.83486
TPINX,-3.86959,-4.56026,1.83348
OAAYX,-1.29136,-4.67654,1.83181
LIKAX,-1.94782,-4.38555,1.82927
CNWFX,-6.36329,-9.375,1.82751
NWFFX,-6.4656,-9.40296,1.82639
FALGX,-5.06132,-7.67581,1.823
RNWEX,-6.451,-9.39891,1.82191
FTTRX,-4.29315,-5.30166,1.81762
ODVBX,-14.3774,-14.2523,1.80305
TGTRX,-4.66823,-5.42348,1.80278
VWNAX,-4.11014,-5.51265,1.79805
TRRCX,-0.856247,-4.42675,1.79702
FDTZX,-4.74928,-7.71534,1.79408
NEWFX,-6.49691,-9.43054,1.79372
PMEGX,5.28972,-3.20175,1.79345
VWIAX,0.906127,1.30717,1.79149
FFFJX,-2.57443,-6.14115,1.78926
OSVIX,-0.745562,-3.93914,1.78738
FIIIX,3.30391,-5.01706,1.78612
PAHHX,-0.899513,-4.42682,1.78371
TTRZX,-4.4821,-5.36712,1.78215
FTFEX,-1.86704,-5.38793,1.77743
TRHRX,-0.723422,-4.33196,1.77634
ODVCX,-14.401,-14.2729,1.7762
ORRWX,4.17344,3.98776,1.77324
VWINX,0.840223,1.28034,1.77205
OAAAX,-1.54976,-4.81073,1.77066
FAFEX,-1.65797,-5.29707,1.76923
CNWAX,-6.56728,-9.47157,1.76772
VWNFX,-4.19705,-5.57298,1.76589
VFIFX,-2.43325,-5.34426,1.76243
BMGCX,5.20033,-6.90093,1.76125
RPMGX,5.06631,-3.15403,1.7598
FAOBX,1.96079,-7.39726,1.75615
TBOAX,-5.67442,-4.65446,1.755
VFORX,-2.4218,-5.35073,1.75377
FGEAX,1.0835,-8.21976,1.74461
FALHX,-5.56181,-7.89405,1.74407
FZAJX,3.35378,-4.96408,1.74332
FGETX,0.852225,-8.27691,1.7417
CNWEX,-6.76291,-9.54662,1.74129
FAOCX,1.99402,-7.37891,1.74042
RNWCX,-6.7501,-9.5457,1.73769
FLCCX,-5.49842,-7.87071,1.73484
VTIVX,-2.41545,-5.36179,1.73475
VFFVX,-2.56652,-5.40869,1.73202
OSVYX,-0.963445,-4.09339,1.73171
RBETX,-1.35891,-3.89408,1.73124
MDILX,-4.45205,-9.3752,1.72875
FDECX,-5.14561,-7.91105,1.72788
FIAGX,2.96493,-5.19423,1.72782
PARCX,-1.12335,-4.54729,1.72459
RAETX,-1.3535,-3.87898,1.72414
TEGBX,-4.24028,-4.74313,1.72377
RNEBX,-6.76946,-9.55855,1.72343
CCETX,-1.42631,-3.93822,1.71709
BBETX,-1.346,-3.85802,1.71429
OSVAX,-1.1989,-4.17161,1.71143
FZAGX,-5.50537,-7.25336,1.71042
FZAEX,-9.54296,-11.415,1.70701
BGY,-1.55044,-12.7919,1.70598
FIMKX,-9.66658,-11.4557,1.70503
VBIAX,-0.113684,-1.36289,1.70435
VBAIX,-0.143972,-1.36289,1.70435
VTTSX,-2.55591,-5.41006,1.70434
RBBEX,0.0333927,-1.76205,1.70411
CBAFX,0.0715112,-1.73642,1.70147
BLPEX,0.108749,-1.72874,1.70147
RBAGX,0.191452,-1.62353,1.70015
RBAFX,0.153724,-1.71212,1.70015
PAMCX,4.79556,-3.27475,1.69991
OAANX,-1.80328,-4.84512,1.69779
FDEBX,-5.13869,-7.89029,1.69679
RRTCX,-1.35014,-4.66787,1.69626
FZABX,3.64126,-6.54342,1.68876
TRPBX,-0.476092,-3.28719,1.6731
PRSVX,-5.15867,-5.82558,1.67025
VBINX,-0.251477,-1.43375,1.66957
VTWSX,-2.95658,-6.90259,1.66901
FEUCX,0.33973,-8.49813,1.66874
FCNIX,4.71002,-2.37632,1.66837
EQPIX,-5.65645,-7.30279,1.66694
LIJAX,-1.69102,-3.95669,1.66521
VTWIX,-2.84436,-6.84356,1.66495
RPBAX,-0.124994,-3.12338,1.66481
FGEBX,0.338345,-8.47605,1.66343
LIJKX,-1.46373,-3.79317,1.66229
LIJIX,-1.50312,-3.79823,1.66084
OMFYX,4.99568,5.14951,1.6565
FCNBX,-6.02106,-4.91908,1.6518
TRGRX,-0.2966,0.272877,1.64915
FITGX,2.69358,-5.28779,1.64665
RNWAX,-7.18136,-9.7529,1.64453
RRMGX,4.53457,-3.38796,1.64337
PRDMX,0.85887,-5.4776,1.64005
BGT,0.987839,-2.50369,1.63845
FCFEX,-2.36365,-5.64808,1.63807
FDVIX,3.47998,-6.63569,1.63589
NEWBX,-7.16582,-9.74265,1.63527
BKK,0.0669694,3.3757,1.6342
FCNAX,4.42999,-2.5453,1.63304
NEWCX,-7.22007,-9.76342,1.62825
CBAEX,-0.395107,-1.93022,1.62791
RBAEX,-0.124734,-1.85851,1.62539
CBAAX,-0.161559,-1.866,1.62539
BLPFX,-0.124551,-1.85833,1.62539
FBFEX,-2.34697,-5.67529,1.62539
BLPAX,-0.0944043,-1.84318,1.62539
FAMKX,-9.9865,-11.6166,1.62519
VWALX,3.62453,3.82006,1.62423
RNWBX,-7.16486,-9.75473,1.62345
LPVKX,-3.11272,-5.60134,1.62242
FEIAX,-5.88384,-7.41621,1.61999
PATVX,-0.901694,-4.12579,1.61623
VWAHX,3.55973,3.8014,1.61512
PASVX,-5.4539,-5.96166,1.61292
OSVNX,-1.44841,-4.28418,1.61254
CNWBX,-7.27655,-9.80866,1.61155
TTRCX,-5.14033,-5.70364,1.61008
OPTAX,4.75213,5.02601,1.60735
RPGRX,-0.728856,-4.11984,1.60694
PAGEX,-0.400337,0.22177,1.60602
CNWCX,-7.28464,-9.80502,1.60508
FASGX,-1.38496,-4.85699,1.60181
BIFRX,-4.71429,-9.49796,1.59939
BLKIX,-3.50711,-6.43382,1.59681
FEIRX,-6.07526,-7.501,1.59234
FERIX,-8.29446,-13.5157,1.59055
VGSTX,-0.720776,-2.88,1.58996
VCITX,3.92745,4.14407,1.58828
VCLAX,3.97919,4.16144,1.58828
ORRYX,4.36042,4.13315,1.58389
LPHKX,-3.03069,-5.51025,1.58371
VMNIX,6.45724,7.01754,1.58201
LPSGX,-3.1164,-5.65363,1.58124
VTWG,-1.65418,-9.77052,1.58019
FTMKX,-10.1848,-11.6969,1.58002
FDVAX,3.18119,-6.77876,1.57734
FIGCX,2.14955,-5.51612,1.57461
TRRHX,-0.882519,-4.05818,1.57441
HYT,-7.58753,-6.48607,1.57383
VTTHX,-2.07516,-4.69433,1.57067
VWLUX,3.59179,3.88452,1.56962
FACPX,1.73349,-4.91139,1.56842
VCR,6.26856,-1.67952,1.56497
FAAIX,-1.47643,-4.89538,1.55743
OAACX,-2.24813,-5.09297,1.55709
CGNFX,-1.60836,-3.41061,1.55642
RGNGX,-1.49749,-3.37025,1.55521
RGNFX,-1.52369,-3.37261,1.5528
VWLTX,3.53839,3.84869,1.55214
RBACX,-0.387432,-1.98968,1.55039
FEAAX,-8.54179,-13.618,1.54946
FTEIX,-0.0626746,-7.06074,1.54706
OAABX,-2.2314,-5.13232,1.54506
VT,-2.70954,-6.84006,1.54215
FLUIX,-5.06532,-6.56425,1.54018
PRXCX,3.47519,3.76227,1.53284
VRTIX,-4.67077,-9.06597,1.5319
PARJX,-1.20752,-4.26611,1.5169
VOHIX,3.8163,3.89092,1.51678
OSCVX,-1.90591,-4.48947,1.51523
VCDAX,6.26888,-1.68121,1.51125
LPSFX,-2.89251,-5.30205,1.509
FADIX,2.90698,-6.91013,1.50836
FBDTX,-0.654664,-2.56822,1.50502
BLHIX,-3.43511,-6.12245,1.50451
RFDTX,-0.570962,-2.55795,1.49875
REDTX,-0.569569,-2.55183,1.49502
VMNFX,6.34231,6.99301,1.49254
LPVIX,-3.47134,-5.74689,1.49142
OSVBX,-1.96762,-4.56367,1.49107
FAASX,-1.70248,-5.02563,1.48832
VASGX,-1.96606,-4.54081,1.4882
OMFCX,4.00742,4.72259,1.48542
OTFBX,4.00334,4.72047,1.48475
FEATX,-8.80294,-13.7444,1.48297
FCECX,0.982198,-5.40539,1.48058
FCIGX,1.86716,-10.0075,1.47984
RBEGX,-1.7137,-3.49456,1.47975
GAIOX,-1.76486,-3.50971,1.47975
RGNEX,-1.79454,-3.52486,1.47975
GAIFX,-1.81656,-3.53244,1.47975
CGNAX,-1.83763,-3.53244,1.47975
LPRFX,-3.62325,-5.88759,1.47945
GAIEX,-1.63802,-3.46671,1.47745
BLPCX,-0.854972,-2.18582,1.47745
BLJIX,-3.51185,-6.54762,1.47738
CBPCX,-0.928834,-2.20719,1.4763
RBABX,-0.876627,-2.19181,1.4763
STLFX,-3.4491,-5.82298,1.47621
FBIGX,2.14349,-5.58388,1.47526
RBAAX,-0.794057,-2.12464,1.47516
VIOV,-7.71224,-8.86492,1.47369
FTASX,-1.91908,-5.09229,1.47366
BLPBX,-0.859035,-2.20222,1.47287
CBBBX,-0.925342,-2.22351,1.47173
MCILX,-5.3313,-9.79681,1.46939
FEICX,-6.56328,-7.73773,1.46238
PRNCX,0.0130242,-5.77884,1.46089
FITWX,-1.20892,-4.40061,1.44928
FEIBX,-6.62454,-7.7668,1.44772
LPHAX,-3.57633,-5.73201,1.44707
LPHIX,-3.38276,-5.64655,1.44597
ORNYX,4.37308,4.74012,1.44507
VMATX,3.53394,3.87874,1.4363
BRPLX,-3.62647,-6.42606,1.4313
VWNEX,-4.5893,-7.68037,1.43102
FLUAX,-5.37333,-6.69064,1.42834
MASKX,-4.77582,-9.22656,1.42805
FAPTX,-0.901639,-2.657,1.42617
FLUTX,-5.61865,-6.77098,1.42563
RDDTX,-0.900164,-2.65273,1.42379
VWNDX,-4.66672,-7.7265,1.42231
VTHRX,-1.72236,-4.10084,1.42198
AADTX,-0.817661,-2.64848,1.4214
LPVRX,-3.91597,-6.01687,1.42003
LPVAX,-3.70934,-5.89371,1.42003
FCIBX,0.859417,-5.46605,1.41975
FMCKX,-10.6482,-11.9526,1.4188
FCAGX,5.70283,-6.45115,1.41744
ORNAX,4.33814,4.81229,1.41546
FBMKX,-10.6236,-11.9253,1.41509
FADCX,2.41096,-7.10736,1.41075
LINKX,-1.26872,-3.37249,1.40845
LINIX,-1.30121,-3.37843,1.40721
PATFX,2.89905,3.13524,1.40526
RAICX,-2.166,-3.67497,1.40515
VNYUX,3.67209,3.77515,1.40408
CGNEX,-2.08473,-3.67983,1.40406
GAIBX,-2.47057,-3.80837,1.40406
MAPYX,3.47078,3.52842,1.40235
FDIBX,2.3952,-7.11112,1.40162
MDPYX,3.4554,3.43158,1.40049
RRTNX,-1.40966,-4.36736,1.39975
STLEX,-3.2285,-5.50152,1.39941
ORRCX,3.13187,3.47724,1.39846
VTWO,-4.76489,-9.14285,1.39668
MDSKX,-4.99187,-9.32538,1.39059
VNYTX,3.61926,3.73977,1.38687
NJTFX,2.79563,3.35163,1.38537
FERCX,-9.21397,-13.9301,1.38503
FATWX,-1.4433,-4.51415,1.38099
BDBKX,-4.75194,-9.25099,1.38001
BSD,3.22503,7.41554,1.37483
MSPYX,3.41104,3.45064,1.37359
MEPYX,3.32055,3.45123,1.37359
FERBX,-9.24627,-13.923,1.37346
LPRPX,-3.85313,-6.00362,1.37212
PRFHX,3.14377,3.28593,1.37209
LPREX,-3.4533,-5.56356,1.37156
PRDSX,1.68958,-7.33978,1.37093
LPHRX,-3.79021,-5.86194,1.37091
RWIGX,-2.56328,-6.20433,1.35976
IAXIX,0.814217,-5.64224,1.35528
OSCYX,-6.19105,-9.72834,1.35497
IAXTX,0.501547,-5.76434,1.35417
RCDTX,-1.23457,-2.83401,1.35135
TRRWX,-0.816966,-3.81732,1.35097
PRCNX,-0.31494,-5.7842,1.35017
OSSIX,-6.038,-9.6492,1.3487
RBEDX,-1.1466,-2.89622,1.34341
OEGYX,5.7026,-4.27633,1.34256
RPICX,-0.115115,-5.61726,1.33907
MXGBX,-3.66777,-4.33502,1.33657
RWIFX,-2.6183,-6.21707,1.3364
RPGAX,-0.745443,-4.23277,1.33615
FTAEX,-0.399795,-7.35716,1.33586
PRINX,3.00516,3.24659,1.33543
FCTGX,5.41051,-6.61187,1.33505
OCAYX,3.70575,4.07927,1.33479
OEGIX,5.8978,-4.20274,1.33467
FLUBX,-6.06239,-6.99301,1.33333
GAITX,-2.53181,-3.86356,1.3302
RGNBX,-2.53166,-3.86356,1.3302
CGNCX,-2.60258,-3.88342,1.32916
RGNAX,-2.51559,-3.83956,1.32812
FBASX,-2.52886,-5.41655,1.32535
CGNBX,-2.53633,-3.90212,1.32502
LINAX,-1.57096,-3.45108,1.31926
FCASX,-2.44111,-5.37413,1.31709
BKT,4.74159,3.45695,1.31484
WGIFX,-2.6826,-6.25644,1.31457
FDYIX,-0.930587,-3.59912,1.31422
MCPYX,2.96983,3.29905,1.31261
LPHCX,-4.24917,-6.10832,1.30971
FTF,-5.28396,-5.57147,1.3096
BATPX,-2.71399,-3.21911,1.30435
VPALX,3.54056,3.60155,1.30256
OGRIX,-4.34033,-5.86722,1.30232
PAIMX,2.78882,3.14214,1.30149
FTTWX,-1.73168,-4.58365,1.29765
OEGAX,5.45464,-4.4101,1.29759
BNMLX,3.17565,2.85337,1.29636
IAXSX,0.566614,-5.78831,1.29482
VPAIX,3.45152,3.56579,1.29386
CWIFX,-2.75031,-6.30696,1.29331
BIPGX,-3.50379,-5.73543,1.29225
CWGIX,-2.86905,-6.34865,1.29062
FCBGX,4.93825,-6.80941,1.28908
LPRKX,-3.66082,-5.63998,1.28882
FLUEX,-6.07986,-7.02238,1.2888
ORNCX,3.44863,4.34316,1.28843
TRRBX,-1.05969,-3.75384,1.28671
OPCAX,3.40963,4.07953,1.28576
FZAIX,3.887,-5.3474,1.28245
LPVCX,-4.3335,-6.20004,1.28205
RBDTX,-1.49378,-3.02288,1.27986
TZEMX,-13.9365,-12.4981,1.27899
MANLX,3.07287,2.80664,1.27831
RADTX,-1.65426,-3.01794,1.27768
ORNBX,3.42017,4.45628,1.27734
RWIEX,-2.88786,-6.3664,1.27021
CCDTX,-1.64474,-3.07942,1.27011
LPCPX,-4.33863,-6.21482,1.27001
CWGFX,-2.92341,-6.37354,1.26991
FSNIX,-1.29201,-4.23335,1.26946
BBDTX,-1.56122,-2.99595,1.26796
PAKRX,-1.0883,-3.91924,1.26244
MDNLX,3.00389,2.72852,1.25857
OSCNX,-6.7407,-9.87308,1.25752
IAXAX,0.412446,-5.85303,1.2513
FIADX,3.74486,-5.39953,1.25112
PRNYX,3.19971,3.37364,1.25069
PARBX,-1.25739,-3.87185,1.25052
CGRYX,-4.5463,-5.98568,1.24872
LPJKX,-2.66098,-4.81381,1.24805
CWIAX,-2.98171,-6.40883,1.24798
VTTVX,-1.45191,-3.49525,1.24301
BNMSX,2.89619,2.7145,1.24208
PAFGX,-0.934577,-4.33213,1.24164
MFPYX,2.57762,3.11322,1.23979
FCCGX,4.86525,-6.87466,1.23579
FCTWX,-2.19121,-4.80248,1.23558
FTTEX,-0.628204,-7.42286,1.22922
RECTX,-0.431779,-2.03908,1.22915
BROIX,-0.811583,-7.65446,1.22753
FBTWX,-2.14082,-4.835,1.22449
QIVIX,-0.721379,-7.45488,1.22295
CTHFX,-1.03586,-3.42146,1.22249
FSANX,-1.25959,-4.20448,1.21121
NYAFX,2.59787,3.00132,1.20907
OSCAX,-6.503,-9.83206,1.20891
FTCEX,-1.04987,-7.48466,1.20805
BJZ,-0.0437709,1.98444,1.20701
RWICX,-3.18357,-6.48683,1.20538
CWIEX,-3.18433,-6.49575,1.20315
PRITX,-1.722,-9.23258,1.19907
FDASX,-1.16398,-3.72681,1.19904
FTBEX,-1.17035,-7.65492,1.1984
FAIDX,3.42334,-5.53835,1.19137
TAEMX,-14.2034,-12.5598,1.19092
TDF,-11.1441,-11.8647,1.19035
NYAEX,2.47386,2.95296,1.19013
NYAAX,2.47329,2.93369,1.19013
LPJAX,-3.22548,-5.12573,1.18765
MAPCX,-2.88031,-11.6907,1.18674
LPJRX,-3.40767,-5.13361,1.18577
LPJIX,-3.0422,-5.04115,1.18577
FDIFX,-1.18889,-3.97301,1.18483
QIVYX,-0.906377,-7.53738,1.18347
OEGNX,5.16017,-4.52643,1.18219
